rq,track,condition,protocol,dataset,scenario,seed,method,metric,value
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,requested_prevalence,0.1
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,sampled_known,234.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,sampled_unknown,26.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_0_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_5_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,unknown_auroc,0.3276627218934911
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,unknown_f1,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,unknown_precision,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,unknown_recall,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,aupr_out,0.18141953590906873
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,far,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,fpr95,0.7564102564102564
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,frr,1.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,known_accuracy,0.32051282051282054
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,known_macro_f1,0.20306838223504886
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,known_weighted_f1,0.2128066378066378
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,open_world_macro_f1,0.19238057264373057
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,oscr,0.09960552268244575
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,realized_prevalence,0.25
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,requested_prevalence,0.25
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,sampled_known,78.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,sampled_unknown,26.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_0_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_5_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,unknown_auroc,0.2859960552268244
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,unknown_f1,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,unknown_precision,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,hedl,unknown_recall,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,aupr_out,0.41695790132750654
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,far,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,fpr95,0.6538461538461539
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,frr,1.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,known_accuracy,0.2692307692307692
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,known_macro_f1,0.19025974025974027
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,known_weighted_f1,0.17412587412587413
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,open_world_macro_f1,0.16647727272727272
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,oscr,0.09171597633136094
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,realized_prevalence,0.5
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,requested_prevalence,0.5
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,sampled_known,26.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,sampled_unknown,26.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_0_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_5_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,unknown_auroc,0.39349112426035504
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,unknown_f1,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,unknown_precision,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,hedl,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,aupr_out,0.07831838423890815
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,far,0.008438818565400843
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,fpr95,0.34177215189873417
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,known_accuracy,0.5168776371308017
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,known_macro_f1,0.47897175063560865
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,known_weighted_f1,0.4787024726770479
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,latency_ms_per_flow,0.053319200000260025
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,open_world_macro_f1,0.4389762365707334
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,oscr,0.301768906199286
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,parameters,226112.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,throughput_fps,18754.970066976308
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,unknown_auroc,0.6823271665043817
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,closr,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,aupr_out,0.006172839506172839
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,far,0.008438818565400843
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,fpr95,0.339662447257384
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,known_accuracy,0.5168776371308017
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,known_macro_f1,0.47897175063560865
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,known_weighted_f1,0.4787024726770479
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,open_world_macro_f1,0.45552704756047196
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,oscr,0.2805907172995781
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,realized_prevalence,0.002105263157894737
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,requested_prevalence,0.001
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,sampled_unknown,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,unknown_auroc,0.660337552742616
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,closr,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,aupr_out,0.01864111987604892
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,far,0.008438818565400843
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,fpr95,0.339662447257384
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,known_accuracy,0.5168776371308017
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,known_macro_f1,0.47897175063560865
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,known_weighted_f1,0.4787024726770479
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,open_world_macro_f1,0.45190329104903443
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,oscr,0.29282700421940927
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,realized_prevalence,0.010438413361169102
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,requested_prevalence,0.01
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,sampled_unknown,5.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,unknown_auroc,0.6725738396624472
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,closr,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,aupr_out,0.0756492040789496
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,far,0.008438818565400843
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,fpr95,0.34177215189873417
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,known_accuracy,0.5168776371308017
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,known_macro_f1,0.47897175063560865
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,known_weighted_f1,0.4787024726770479
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,open_world_macro_f1,0.43943192123694447
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,oscr,0.30160337552742617
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,realized_prevalence,0.050100200400801605
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,requested_prevalence,0.05
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,sampled_known,474.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,sampled_unknown,25.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,unknown_auroc,0.6821940928270043
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,closr,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,aupr_out,0.16181522954982308
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,far,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,fpr95,0.29914529914529914
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,known_accuracy,0.5085470085470085
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,known_macro_f1,0.48201903803093393
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,known_weighted_f1,0.46413334055348193
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,open_world_macro_f1,0.43033382550299004
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,oscr,0.3180473372781065
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,realized_prevalence,0.1
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,requested_prevalence,0.1
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,sampled_known,234.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,unknown_auroc,0.7255095332018409
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,closr,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,aupr_out,0.34509036698536666
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,far,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,fpr95,0.2948717948717949
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,known_accuracy,0.46153846153846156
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,known_macro_f1,0.45496282469966687
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,known_weighted_f1,0.4485447076540194
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,open_world_macro_f1,0.3821452324222407
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,oscr,0.2761341222879684
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,realized_prevalence,0.25
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,requested_prevalence,0.25
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,sampled_known,78.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,unknown_auroc,0.7120315581854043
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.25,prevalence,ciciomt2024,Z1,13,closr,unknown_recall,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,aupr_out,0.7544245618168779
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,far,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,fpr95,0.11538461538461539
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,frr,1.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,known_accuracy,0.38461538461538464
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,known_macro_f1,0.32187499999999997
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,known_weighted_f1,0.34230769230769226
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,open_world_macro_f1,0.2861111111111111
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,oscr,0.3076923076923077
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,realized_prevalence,0.5
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,requested_prevalence,0.5
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,sampled_known,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,sampled_unknown,26.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,tpr_at_1_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,tpr_at_5_fpr,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,unknown_auroc,0.8846153846153846
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,unknown_f1,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,unknown_precision,0.0
rq3,baselines,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.5,prevalence,ciciomt2024,Z1,13,closr,unknown_recall,0.0
